State,Weekend,Flu
NH,24nov2012,0.001915709
NH,01dec2012,0.003564155
NH,08dec2012,0.004060914
NH,15dec2012,0.008117205
NH,22dec2012,0.018104604
NH,29dec2012,0.022467632
NH,05jan2013,0.024187047
NH,12jan2013,0.030977132
NH,19jan2013,0.023704031
NH,26jan2013,0.011496656
NH,02feb2013,0.0090151
NH,09feb2013,0.007144452
NH,16feb2013,0.004394225
NH,23feb2013,0.005029521
NH,02mar2013,0.008102136
NH,09mar2013,0.003500583
NH,16mar2013,0.003832466
NH,23mar2013,0.006091618
NH,30mar2013,0.003337041
NH,06apr2013,0.003017892
NH,13apr2013,0.005959983
NH,20apr2013,0.001055966
NH,27apr2013,0.001348618
NH,04may2013,0.001509662
NH,11may2013,0
NH,18may2013,0.00036914
NH,25may2013,0.000394322
NH,01jun2013,0
NH,08jun2013,0.000518403
NH,15jun2013,0.000365497
NH,22jun2013,0
NH,29jun2013,0.000851064
NH,06jul2013,0.001053741
NH,13jul2013,0.000776398
NH,20jul2013,0.000392465
NH,27jul2013,0
NH,03aug2013,0.000446628
NH,10aug2013,0.000460193
NH,17aug2013,0.000457038
NH,24aug2013,0.00084246
NH,31aug2013,0
NH,07sep2013,0.001443001
NH,14sep2013,0.000382409
NH,21sep2013,0.000581058
NH,28sep2013,0.000802246
NH,05oct2013,0.000760601
NH,12oct2013,0.000736784
NH,19oct2013,0.000366838
NH,26oct2013,0.001229508
NH,02nov2013,0.001447964
NH,09nov2013,0.002736842
NH,16nov2013,0.001910828
NH,23nov2013,0.002160676
NH,30nov2013,0.00157679
NH,07dec2013,0.001078516
NH,14dec2013,0.00172117
NH,21dec2013,0.001018071
NH,28dec2013,0.005121639
NH,04jan2014,0.003842124
NH,11jan2014,0.008268871
NH,18jan2014,0.009772783
NH,25jan2014,0.01087449
NH,01feb2014,0.005742049
NH,08feb2014,0.008308157
NH,15feb2014,0.003635419
NH,22feb2014,0.005169173
NH,01mar2014,0.00374964
NH,08mar2014,0.002948271
NH,15mar2014,0.004929144
NH,22mar2014,0.002548656
NH,29mar2014,0.001247505
NH,05apr2014,0.002941842
NH,12apr2014,0.004161567
NH,19apr2014,0.003816794
NH,26apr2014,0.002686728
NH,03may2014,0.001247661
NH,10may2014,0.00418556
NH,17may2014,0.001253133
NH,24may2014,0.000335796
NH,31may2014,0
NH,07jun2014,0.000393236
NH,14jun2014,0
NH,21jun2014,0.000421407
NH,28jun2014,0.000454339
NH,05jul2014,0.00199071
NH,12jul2014,0
NH,19jul2014,0
NH,26jul2014,0
NH,02aug2014,0
NH,09aug2014,0
NH,16aug2014,0
NH,23aug2014,0
NH,30aug2014,0.000883002
NH,06sep2014,0.000510204
NH,13sep2014,0.001786512
NH,20sep2014,0.00087146
NH,27sep2014,0
NH,04oct2014,0.000233372
NH,11oct2014,0.002815768
NH,18oct2014,0.000609756
NH,25oct2014,0.001014199
NH,01nov2014,0.002699055
NH,08nov2014,0.00299222
NH,15nov2014,0.002419355
NH,22nov2014,0.002253175
NH,29nov2014,0.000902799
NH,06dec2014,0.001570916
NH,13dec2014,0.001357466
NH,20dec2014,0.002829778
NH,27dec2014,0.002551951
NH,03jan2015,0.00721709
NH,10jan2015,0.011103557
NH,17jan2015,0.010276846
NH,24jan2015,0.01940796
NH,31jan2015,0.016897747
NH,07feb2015,0.018832391
NH,14feb2015,0.013775829
NH,21feb2015,0.013014274
NH,28feb2015,0.007791114
NH,07mar2015,0.007652487
NH,14mar2015,0.006146672
NH,21mar2015,0.002579536
NH,28mar2015,0.00386681
NH,04apr2015,0.004268704
NH,11apr2015,0.004424779
NH,18apr2015,0.002412281
NH,25apr2015,0.003499125
NH,02may2015,0.002624672
NH,09may2015,0.001373941
NH,16may2015,0.000493218
NH,23may2015,0.001063264
NH,30may2015,0
NH,06jun2015,0.000826446
NH,13jun2015,0.000828729
NH,20jun2015,0.000589971
NH,27jun2015,0.000300933
NH,04jul2015,0.00036483
NH,11jul2015,0
NH,18jul2015,0.000343171
NH,25jul2015,0
NH,01aug2015,0
NH,08aug2015,0.000345543
NH,15aug2015,0
NH,22aug2015,0.000859845
NH,29aug2015,0
NH,05sep2015,0.000729395
NH,12sep2015,0.000478927
NH,19sep2015,0.000733138
NH,26sep2015,0.001159196
NH,03oct2015,0.000653595
NH,10oct2015,0.000828672
NH,17oct2015,0.001775298
NH,24oct2015,0.001374256
NH,31oct2015,0.002097902
NH,07nov2015,0.002403846
NH,14nov2015,0.002098086
NH,21nov2015,0.002795248
NH,28nov2015,0.001077199
NH,05dec2015,0.004638967
NH,12dec2015,0.00464084
NH,19dec2015,0.004001685
NH,26dec2015,0.004169339
NH,02jan2016,0.005094044
NH,09jan2016,0.003684089
NH,16jan2016,0.004800768
NH,23jan2016,0.004081633
NH,30jan2016,0.004504505
NH,06feb2016,0.005887129
NH,13feb2016,0.006263048
NH,20feb2016,0.006551649
NH,27feb2016,0.007532122
NH,05mar2016,0.007838284
NH,12mar2016,0.01254299
NH,19mar2016,0.012773722
NH,26mar2016,0.011810222
NH,02apr2016,0.01364366
NH,09apr2016,0.00932994
NH,16apr2016,0.007503126
NH,23apr2016,0.004249894
NH,30apr2016,0.004282655
NH,07may2016,0.005684303
NH,14may2016,0.004178637
NH,21may2016,0.004716981
NH,28may2016,0.00264296
NH,04jun2016,0.003790272
NH,11jun2016,0.004066418
NH,18jun2016,0.003001
NH,25jun2016,0.001874766
NH,02jul2016,0.002470007
NH,09jul2016,0.001385042
NH,16jul2016,0.003517411
NH,23jul2016,0.002668446
NH,30jul2016,0.004117345
NH,06aug2016,0.005055612
NH,13aug2016,0.004697286
NH,20aug2016,0.003697834
NH,27aug2016,0.004987531
NH,03sep2016,0.003414634
NH,10sep2016,0.005882353
NH,17sep2016,0.002602811
NH,24sep2016,0.004553734
NH,01oct2016,0.00408998
NH,08oct2016,0.002492522
NH,15oct2016,0.002250352
NH,22oct2016,0.002196193
NH,29oct2016,0.003323048
NH,05nov2016,0.005043801
NH,12nov2016,0.00461277
NH,19nov2016,0.00353857
NH,26nov2016,0.003565062
NH,03dec2016,0.002990568
NH,10dec2016,0.003338469
NH,17dec2016,0.004636785
NH,24dec2016,0.005632216
NH,31dec2016,0.002199736
NH,07jan2017,0.005366162
NH,14jan2017,0.006204174
NH,21jan2017,0.005170068
NH,28jan2017,0.006937562
NH,04feb2017,0.006324311
NH,11feb2017,0.011988933
NH,18feb2017,0.016573034
NH,25feb2017,0.017159451
NH,04mar2017,0.011839446
NH,11mar2017,0.01069079
NH,18mar2017,0.012452831
NH,25mar2017,0.010976949
NH,01apr2017,0.008918919
NH,08apr2017,0.017763846
NH,15apr2017,0.007226237
NH,22apr2017,0.011624764
NH,29apr2017,0.005405406
NH,06may2017,0.004219409
NH,13may2017,0.006827881
NH,20may2017,0.003733665
NH,27may2017,0.003880071
NH,03jun2017,0.004710316
NH,10jun2017,0.002455997
NH,17jun2017,0.00239521
NH,24jun2017,0.004242681
NH,01jul2017,0.001284797
NH,08jul2017,0.004270897
NH,15jul2017,0.006602113
NH,22jul2017,0.004029937
NH,29jul2017,0.00589391
NH,05aug2017,0.003376097
NH,12aug2017,0.003577818
NH,19aug2017,0.00606878
NH,26aug2017,0.004310345
NH,02sep2017,0.002872188
NH,09sep2017,0.002826456
NH,16sep2017,0.007204611
NH,23sep2017,0.004480287
NH,30sep2017,0.006334459
NH,07oct2017,0.00679222
NH,14oct2017,0.003879191
NH,21oct2017,0.004549332
NH,28oct2017,0.006457047
NH,04nov2017,0.007205044
NH,11nov2017,0.006134969
NH,18nov2017,0.003751705
NH,25nov2017,0.007220217
NH,02dec2017,0.0076945
NH,09dec2017,0.006238303
NH,16dec2017,0.007855974
NH,23dec2017,0.008314437
NH,30dec2017,0.007878788
NH,06jan2018,0.018250134
NH,13jan2018,0.017514315
NH,20jan2018,0.031225907
NH,27jan2018,0.03567889
NH,03feb2018,0.048031025
NH,10feb2018,0.066864781
NH,17feb2018,0.062718786
NH,24feb2018,0.034713764
NH,03mar2018,0.035098914
NH,10mar2018,0.018351926
NH,17mar2018,0.009743135
NH,24mar2018,0.008296107
NH,31mar2018,0.005920847
NH,07apr2018,0.011203585
NH,14apr2018,0.005413208
NH,21apr2018,0.007333076
NH,28apr2018,0.007867495
NH,05may2018,0.005856515
NH,12may2018,0.004735883
NH,19may2018,0.004647233
NH,26may2018,0.004022989
NH,02jun2018,0.005046257
NH,09jun2018,0.004961021
NH,16jun2018,0.007801419
NH,23jun2018,0.010035843
NH,30jun2018,0.005388761
NH,07jul2018,0.002946955
NH,14jul2018,0.004457652
NH,21jul2018,0.000770416
NH,28jul2018,0.0060015
NH,04aug2018,0.011755486
NH,11aug2018,0.007733952
NH,18aug2018,0.00938233
NH,25aug2018,0.009622502
NH,01sep2018,0.001859888
NH,08sep2018,0.005934718
NH,15sep2018,0.004301075
NH,22sep2018,0.006682578
NH,29sep2018,0.007045561
NH,06oct2018,0.006097561
NH,13oct2018,0.001957586
NH,20oct2018,0.006614173
NH,27oct2018,0.007397877
NH,03nov2018,0.007319305
NH,10nov2018,0.007951654
NH,17nov2018,0.002248876
NH,24nov2018,0.001919386
NH,01dec2018,0.00182083
NH,08dec2018,0.007214016
NH,15dec2018,0.002527989
NH,22dec2018,0.007173134
NH,29dec2018,0.017857144
NH,05jan2019,0.008125677
NH,12jan2019,0.034674659
NH,19jan2019,0.030517306
NH,26jan2019,0.025578136
NH,02feb2019,0.020687355
NH,09feb2019,0.021087315
NH,16feb2019,0.025518885
NH,23feb2019,0.0208
NH,02mar2019,0.020175105
NH,09mar2019,0.016350798
NH,16mar2019,0.014067995
NH,23mar2019,0.014102163
NH,30mar2019,0.012746586
NH,06apr2019,0.015421522
NH,13apr2019,0.011115228
NH,20apr2019,0.007913669
NH,27apr2019,0.006124949
NH,04may2019,0.007374631
NH,11may2019,0.006003752
NH,18may2019,0.007512521
NH,25may2019,0.005145798
NH,01jun2019,0.004496908
NH,08jun2019,0.00932256
NH,15jun2019,0.004369538
NH,22jun2019,0.007692308
NH,29jun2019,0.006918239
NH,06jul2019,0.004587156
NH,13jul2019,0.004112406
NH,20jul2019,0.00831793
NH,27jul2019,0.000725163
NH,03aug2019,0.002534854
NH,10aug2019,0.005997002
NH,17aug2019,0.005416384
NH,24aug2019,0.003415301
NH,31aug2019,0.001113586
NH,07sep2019,0.002071823
NH,14sep2019,0.000616523
NH,21sep2019,0
NH,28sep2019,0.001783591
NH,05oct2019,0.004017857
NH,12oct2019,0.001860465
NH,19oct2019,0.004162812
NH,26oct2019,0.006555944
NH,02nov2019,0.006404782
NH,09nov2019,0.009571559
NH,16nov2019,0.004187995
NH,23nov2019,0.006132282
NH,30nov2019,0.006779661
NH,07dec2019,0.006451613
NH,14dec2019,0.01145213
NH,21dec2019,0.014824797
NH,28dec2019,0.029595016
NH,04jan2020,0.023192361
NH,11jan2020,0.025954198
NH,18jan2020,0.027297543
NH,25jan2020,0.030762373
NH,01feb2020,0.043847874
NH,08feb2020,0.048311446
NH,15feb2020,0.058144901
NH,22feb2020,0.049411766
NJ,07jun2003,0.00728
NJ,14jun2003,0.007850001
NJ,21jun2003,0.00612
NJ,28jun2003,0.00641
NJ,05jul2003,0.00521
NJ,12jul2003,0.0049
NJ,19jul2003,0.00531
NJ,26jul2003,0.00507
NJ,02aug2003,0.00465
NJ,09aug2003,0.00421
NJ,16aug2003,0.00442
NJ,23aug2003,0.00463
NJ,30aug2003,0.00495
NJ,06sep2003,0.00516
NJ,13sep2003,0.00526
NJ,20sep2003,0.00669
NJ,27sep2003,0.00811
NJ,04oct2003,0.00777
NJ,11oct2003,0.00875
NJ,18oct2003,0.01121
NJ,25oct2003,0.01058
NJ,01nov2003,0.01071
NJ,08nov2003,0.00898
NJ,15nov2003,0.011059999
NJ,22nov2003,0.018070001
NJ,29nov2003,0.019160001
NJ,06dec2003,0.036229998
NJ,13dec2003,0.070479997
NJ,20dec2003,0.092220001
NJ,27dec2003,0.08444
NJ,03jan2004,0.058499999
NJ,10jan2004,0.03145
NJ,17jan2004,0.02345
NJ,24jan2004,0.016030001
NJ,31jan2004,0.012510001
NJ,07feb2004,0.01081
NJ,14feb2004,0.0118
NJ,21feb2004,0.0117
NJ,28feb2004,0.013739999
NJ,06mar2004,0.01175
NJ,13mar2004,0.01048
NJ,20mar2004,0.01044
NJ,27mar2004,0.01311
NJ,03apr2004,0.01074
NJ,10apr2004,0.00974
NJ,17apr2004,0.0094
NJ,24apr2004,0.00882
NJ,01may2004,0.00739
NJ,08may2004,0.00738
NJ,15may2004,0.00717
NJ,22may2004,0.00669
NJ,29may2004,0.00636
NJ,05jun2004,0.00559
NJ,12jun2004,0.00749
NJ,19jun2004,0.00576
NJ,26jun2004,0.006
NJ,03jul2004,0.00495
NJ,10jul2004,0.00469
NJ,17jul2004,0.00443
NJ,24jul2004,0.00381
NJ,31jul2004,0.00405
NJ,07aug2004,0.00361
NJ,14aug2004,0.00471
NJ,21aug2004,0.0044
NJ,28aug2004,0.00558
NJ,04sep2004,0.00461
NJ,11sep2004,0.00488
NJ,18sep2004,0.00531
NJ,25sep2004,0.0081
NJ,02oct2004,0.00838
NJ,09oct2004,0.0113
NJ,16oct2004,0.012990001
NJ,23oct2004,0.01619
NJ,30oct2004,0.01677
NJ,06nov2004,0.01424
NJ,13nov2004,0.01512
NJ,20nov2004,0.01545
NJ,27nov2004,0.01491
NJ,04dec2004,0.016860001
NJ,11dec2004,0.017109999
NJ,18dec2004,0.020469999
NJ,25dec2004,0.022550002
NJ,01jan2005,0.03088
NJ,08jan2005,0.035629999
NJ,15jan2005,0.029830001
NJ,22jan2005,0.027969999
NJ,29jan2005,0.027829999
NJ,05feb2005,0.029679999
NJ,12feb2005,0.035859998
NJ,19feb2005,0.034639999
NJ,26feb2005,0.030510001
NJ,05mar2005,0.024040001
NJ,12mar2005,0.023570001
NJ,19mar2005,0.02159
NJ,26mar2005,0.01915
NJ,02apr2005,0.016970001
NJ,09apr2005,0.014630001
NJ,16apr2005,0.01113
NJ,23apr2005,0.010299999
NJ,30apr2005,0.01058
NJ,07may2005,0.01031
NJ,14may2005,0.010240001
NJ,21may2005,0.00894
NJ,28may2005,0.00885
NJ,04jun2005,0.00854
NJ,11jun2005,0.00672
NJ,18jun2005,0.00603
NJ,25jun2005,0.00598
NJ,02jul2005,0.00498
NJ,09jul2005,0.00467
NJ,16jul2005,0.00516
NJ,23jul2005,0.00469
NJ,30jul2005,0.00467
NJ,06aug2005,0.0052
NJ,13aug2005,0.00562
NJ,20aug2005,0.00522
NJ,27aug2005,0.00499
NJ,03sep2005,0.00482
NJ,10sep2005,0.00575
NJ,17sep2005,0.00664
NJ,24sep2005,0.00766
NJ,01oct2005,0.00953
NJ,08oct2005,0.01011
NJ,15oct2005,0.010650001
NJ,22oct2005,0.01052
NJ,29oct2005,0.012309999
NJ,05nov2005,0.01456
NJ,12nov2005,0.01309
NJ,19nov2005,0.0155
NJ,26nov2005,0.01164
NJ,03dec2005,0.015690001
NJ,10dec2005,0.01435
NJ,17dec2005,0.01615
NJ,24dec2005,0.01661
NJ,31dec2005,0.02131
NJ,07jan2006,0.021579999
NJ,14jan2006,0.02014
NJ,21jan2006,0.018719999
NJ,28jan2006,0.016720001
NJ,04feb2006,0.01898
NJ,11feb2006,0.020169999
NJ,18feb2006,0.01935
NJ,25feb2006,0.0211
NJ,04mar2006,0.020029999
NJ,11mar2006,0.021029999
NJ,18mar2006,0.018619999
NJ,25mar2006,0.01808
NJ,01apr2006,0.015360001
NJ,08apr2006,0.01523
NJ,15apr2006,0.012410001
NJ,22apr2006,0.00996
NJ,29apr2006,0.00899
NJ,06may2006,0.010140001
NJ,13may2006,0.00917
NJ,20may2006,0.00895
NJ,27may2006,0.01012
NJ,03jun2006,0.00842
NJ,10jun2006,0.0075
NJ,17jun2006,0.00713
NJ,24jun2006,0.00686
NJ,01jul2006,0.00549
NJ,08jul2006,0.0054
NJ,15jul2006,0.00568
NJ,22jul2006,0.00514
NJ,29jul2006,0.00533
NJ,05aug2006,0.00477
NJ,12aug2006,0.00542
NJ,19aug2006,0.00522
NJ,26aug2006,0.00498
NJ,02sep2006,0.00529
NJ,09sep2006,0.00532
NJ,16sep2006,0.00637
NJ,23sep2006,0.00894
NJ,30sep2006,0.01022
NJ,07oct2006,0.01027
NJ,14oct2006,0.011
NJ,21oct2006,0.01265
NJ,28oct2006,0.01129
NJ,04nov2006,0.014040001
NJ,11nov2006,0.01361
NJ,18nov2006,0.013710001
NJ,25nov2006,0.01239
NJ,02dec2006,0.01646
NJ,09dec2006,0.017970001
NJ,16dec2006,0.017480001
NJ,23dec2006,0.019330001
NJ,30dec2006,0.02365
NJ,06jan2007,0.025840001
NJ,13jan2007,0.021540001
NJ,20jan2007,0.01716
NJ,27jan2007,0.019170001
NJ,03feb2007,0.019579999
NJ,10feb2007,0.02306
NJ,17feb2007,0.02111
NJ,24feb2007,0.023050001
NJ,03mar2007,0.025250001
NJ,10mar2007,0.02358
NJ,17mar2007,0.02145
NJ,24mar2007,0.022060001
NJ,31mar2007,0.01785
NJ,07apr2007,0.01432
NJ,14apr2007,0.0152
NJ,21apr2007,0.0125
NJ,28apr2007,0.010679999
NJ,05may2007,0.00955
NJ,12may2007,0.00966
NJ,19may2007,0.0096
NJ,26may2007,0.009380001
NJ,02jun2007,0.00866
NJ,09jun2007,0.00762
NJ,16jun2007,0.00611
NJ,23jun2007,0.0066
NJ,30jun2007,0.00578
NJ,07jul2007,0.00534
NJ,14jul2007,0.0048
NJ,21jul2007,0.00468
NJ,28jul2007,0.00461
NJ,04aug2007,0.00529
NJ,11aug2007,0.00475
NJ,18aug2007,0.00527
NJ,25aug2007,0.00512
NJ,01sep2007,0.0057
NJ,08sep2007,0.00585
NJ,15sep2007,0.00712
NJ,22sep2007,0.00839
NJ,29sep2007,0.009430001
NJ,06oct2007,0.01055
NJ,13oct2007,0.0101
NJ,20oct2007,0.0112
NJ,27oct2007,0.012159999
NJ,03nov2007,0.01303
NJ,10nov2007,0.01407
NJ,17nov2007,0.016310001
NJ,24nov2007,0.01348
NJ,01dec2007,0.017410001
NJ,08dec2007,0.01651
NJ,15dec2007,0.01591
NJ,22dec2007,0.018999999
NJ,29dec2007,0.01818
NJ,05jan2008,0.025520001
NJ,12jan2008,0.024180001
NJ,19jan2008,0.020450002
NJ,26jan2008,0.02348
NJ,02feb2008,0.03118
NJ,09feb2008,0.040059999
NJ,16feb2008,0.041999999
NJ,23feb2008,0.04197
NJ,01mar2008,0.03802
NJ,08mar2008,0.03019
NJ,15mar2008,0.02392
NJ,22mar2008,0.019880001
NJ,29mar2008,0.01754
NJ,05apr2008,0.01565
NJ,12apr2008,0.01355
NJ,19apr2008,0.012259999
NJ,26apr2008,0.00964
NJ,03may2008,0.00941
NJ,10may2008,0.00884
NJ,17may2008,0.00905
NJ,24may2008,0.01333
NJ,31may2008,0.00862
NJ,07jun2008,0.00984
NJ,14jun2008,0.0081
NJ,21jun2008,0.00711
NJ,28jun2008,0.00728
NJ,05jul2008,0.00674
NJ,12jul2008,0.00628
NJ,19jul2008,0.00611
NJ,26jul2008,0.00575
NJ,02aug2008,0.00575
NJ,09aug2008,0.01081
NJ,16aug2008,0.008719999
NJ,23aug2008,0.00735
NJ,30aug2008,0.00701
NJ,06sep2008,0.00768
NJ,13sep2008,0.00861
NJ,20sep2008,0.01054
NJ,27sep2008,0.01281
NJ,04oct2008,0.01392
NJ,11oct2008,0.01422
NJ,18oct2008,0.01446
NJ,25oct2008,0.01589
NJ,01nov2008,0.01351
NJ,08nov2008,0.01402
NJ,15nov2008,0.01526
NJ,22nov2008,0.01525
NJ,29nov2008,0.01349
NJ,06dec2008,0.0185
NJ,13dec2008,0.01771
NJ,20dec2008,0.01705
NJ,27dec2008,0.015629999
NJ,03jan2009,0.02031
NJ,10jan2009,0.023239998
NJ,17jan2009,0.01897
NJ,24jan2009,0.01991
NJ,31jan2009,0.02396
NJ,07feb2009,0.02939
NJ,14feb2009,0.031649999
NJ,21feb2009,0.02812
NJ,28feb2009,0.025869999
NJ,07mar2009,0.021679999
NJ,14mar2009,0.019450001
NJ,21mar2009,0.018409999
NJ,28mar2009,0.017380001
NJ,04apr2009,0.01307
NJ,11apr2009,0.01211
NJ,18apr2009,0.01096
NJ,25apr2009,0.01102
NJ,02may2009,0.01232
NJ,09may2009,0.01018
NJ,16may2009,0.01135
NJ,23may2009,0.011410001
NJ,30may2009,0.01148
NJ,06jun2009,0.01148
NJ,13jun2009,0.01266
NJ,20jun2009,0.012359999
NJ,27jun2009,0.010729999
NJ,04jul2009,0.00989
NJ,11jul2009,0.00632
NJ,18jul2009,0.00573
NJ,25jul2009,0.00502
NJ,01aug2009,0.00491
NJ,08aug2009,0.00494
NJ,15aug2009,0.00592
NJ,22aug2009,0.00599
NJ,29aug2009,0.0065
NJ,05sep2009,0.00716
NJ,12sep2009,0.008119999
NJ,19sep2009,0.0114
NJ,26sep2009,0.013409999
NJ,09oct2010,0.023153409
NJ,16oct2010,0.024783636
NJ,23oct2010,0.022481168
NJ,30oct2010,0.027928626
NJ,06nov2010,0.018287748
NJ,13nov2010,0.022031026
NJ,20nov2010,0.021371568
NJ,27nov2010,0.024175825
NJ,04dec2010,0.02601156
NJ,11dec2010,0.026537122
NJ,18dec2010,0.032007314
NJ,25dec2010,0.046437994
NJ,01jan2011,0.049135804
NJ,08jan2011,0.039527088
NJ,15jan2011,0.049726777
NJ,22jan2011,0.051243532
NJ,29jan2011,0.059029054
NJ,05feb2011,0.055993002
NJ,12feb2011,0.05863934
NJ,19feb2011,0.061139174
NJ,26feb2011,0.066984884
NJ,05mar2011,0.057411272
NJ,12mar2011,0.050552599
NJ,19mar2011,0.046885934
NJ,26mar2011,0.034103617
NJ,02apr2011,0.046067849
NJ,09apr2011,0.033957414
NJ,16apr2011,0.027467137
NJ,23apr2011,0.027931813
NJ,30apr2011,0.027684195
NJ,07may2011,0.020108107
NJ,14may2011,0.022222223
NJ,21may2011,0.026910299
NJ,28may2011,0.02949745
NJ,04jun2011,0.025283908
NJ,11jun2011,0.027798234
NJ,18jun2011,0.030787105
NJ,25jun2011,0.029345373
NJ,02jul2011,0.008851379
NJ,09jul2011,0.002780352
NJ,16jul2011,0.002266931
NJ,23jul2011,0.001074114
NJ,30jul2011,0.002824859
NJ,06aug2011,0.003769208
NJ,13aug2011,0.007252947
NJ,20aug2011,0.003742084
NJ,27aug2011,0.00288517
NJ,03sep2011,0.002625361
NJ,10sep2011,0.003003003
NJ,17sep2011,0.003189793
NJ,24sep2011,0.00458891
NJ,01oct2011,0.005773268
NJ,08oct2011,0.008926945
NJ,15oct2011,0.007868383
NJ,22oct2011,0.008495575
NJ,29oct2011,0.008007118
NJ,05nov2011,0.011003118
NJ,12nov2011,0.01004016
NJ,19nov2011,0.012123439
NJ,26nov2011,0.014095536
NJ,03dec2011,0.011086058
NJ,10dec2011,0.011077732
NJ,17dec2011,0.011091652
NJ,24dec2011,0.006436782
NJ,31dec2011,0.006218906
NJ,07jan2012,0.010517799
NJ,14jan2012,0.005754016
NJ,21jan2012,0.007855116
NJ,28jan2012,0.00758214
NJ,04feb2012,0.008079176
NJ,11feb2012,0.008131655
NJ,18feb2012,0.008169328
NJ,25feb2012,0.008380952
NJ,03mar2012,0.009757069
NJ,10mar2012,0.013427251
NJ,17mar2012,0.008855912
NJ,24mar2012,0.009573195
NJ,31mar2012,0.008012209
NJ,07apr2012,0.011540273
NJ,14apr2012,0.008476467
NJ,21apr2012,0.009783938
NJ,28apr2012,0.007499063
NJ,05may2012,0.010252905
NJ,12may2012,0.004402224
NJ,19may2012,0.005097934
NJ,26may2012,0.001642036
NJ,02jun2012,0.002797638
NJ,09jun2012,0.000912686
NJ,16jun2012,0.00152532
NJ,23jun2012,0.001413927
NJ,30jun2012,0.001530925
NJ,07jul2012,0.003434951
NJ,14jul2012,0.000576535
NJ,21jul2012,0.000359195
NJ,28jul2012,0.001935172
NJ,04aug2012,0.001150086
NJ,11aug2012,0.000548847
NJ,18aug2012,0.000512295
NJ,25aug2012,0.003314917
NJ,01sep2012,0.00466563
NJ,08sep2012,0.006095375
NJ,15sep2012,0.006587202
NJ,22sep2012,0.006999125
NJ,29sep2012,0.007958371
NJ,06oct2012,0.013690356
NJ,13oct2012,0.017053626
NJ,20oct2012,0.01394344
NJ,27oct2012,0.014554353
NJ,03nov2012,0.012773722
NJ,10nov2012,0.018070929
NJ,17nov2012,0.013958531
NJ,24nov2012,0.013644116
NJ,01dec2012,0.022385985
NJ,08dec2012,0.022144971
NJ,15dec2012,0.021556886
NJ,22dec2012,0.038497217
NJ,29dec2012,0.054418806
NJ,05jan2013,0.050018664
NJ,12jan2013,0.04947193
NJ,19jan2013,0.056173448
NJ,26jan2013,0.049403749
NJ,02feb2013,0.046376228
NJ,09feb2013,0.044536818
NJ,16feb2013,0.047911305
NJ,23feb2013,0.034428794
NJ,02mar2013,0.027882542
NJ,09mar2013,0.037478209
NJ,16mar2013,0.032113183
NJ,23mar2013,0.028529268
NJ,30mar2013,0.027667057
NJ,06apr2013,0.02258727
NJ,13apr2013,0.01864595
NJ,20apr2013,0.009971954
NJ,27apr2013,0.016389811
NJ,04may2013,0.018373908
NJ,11may2013,0.014581909
NJ,18may2013,0.018075356
NJ,25may2013,0.015678449
NJ,01jun2013,0.015231582
NJ,08jun2013,0.013361677
NJ,15jun2013,0.014794686
NJ,22jun2013,0.017500767
NJ,29jun2013,0.017208412
NJ,06jul2013,0.001106195
NJ,13jul2013,0.01216545
NJ,20jul2013,0.012460064
NJ,27jul2013,0.008832808
NJ,03aug2013,0.013684914
NJ,10aug2013,0.021359915
NJ,17aug2013,0.012178149
NJ,24aug2013,0.01145288
NJ,31aug2013,0.013472137
NJ,07sep2013,0.009018858
NJ,14sep2013,0.00896861
NJ,21sep2013,0.011229566
NJ,28sep2013,0.009119064
NJ,05oct2013,0.015161442
NJ,12oct2013,0.014952803
NJ,19oct2013,0.017522724
NJ,26oct2013,0.017351598
NJ,02nov2013,0.016613731
NJ,09nov2013,0.016063293
NJ,16nov2013,0.015635023
NJ,23nov2013,0.019928347
NJ,30nov2013,0.023025263
NJ,07dec2013,0.019952536
NJ,14dec2013,0.013238402
NJ,21dec2013,0.019594893
NJ,28dec2013,0.023284465
NJ,04jan2014,0.037435897
NJ,11jan2014,0.031985518
NJ,18jan2014,0.032534245
NJ,25jan2014,0.025623269
NJ,01feb2014,0.035718717
NJ,08feb2014,0.03418174
NJ,15feb2014,0.033458117
NJ,22feb2014,0.025706688
NJ,01mar2014,0.027297795
NJ,08mar2014,0.027576629
NJ,15mar2014,0.026703499
NJ,22mar2014,0.027738599
NJ,29mar2014,0.032752145
NJ,05apr2014,0.029023746
NJ,12apr2014,0.033484478
NJ,19apr2014,0.028710727
NJ,26apr2014,0.02187999
NJ,03may2014,0.020360945
NJ,10may2014,0.023820601
NJ,17may2014,0.023084896
NJ,24may2014,0.020373736
NJ,31may2014,0.02671331
NJ,07jun2014,0.023233566
NJ,14jun2014,0.022069361
NJ,21jun2014,0.019462191
NJ,28jun2014,0.017849175
NJ,05jul2014,0.013790533
NJ,12jul2014,0.01284376
NJ,19jul2014,0.010691614
NJ,26jul2014,0.012407348
NJ,02aug2014,0.010844561
NJ,09aug2014,0.012528474
NJ,16aug2014,0.008838384
NJ,23aug2014,0.009905736
NJ,30aug2014,0.012482663
NJ,06sep2014,0.011226541
NJ,13sep2014,0.01294666
NJ,20sep2014,0.017485641
NJ,27sep2014,0.017381394
NJ,04oct2014,0.014054987
NJ,11oct2014,0.021710448
NJ,18oct2014,0.016094521
NJ,25oct2014,0.018615108
NJ,01nov2014,0.015761329
NJ,08nov2014,0.016093913
